"orig.ident","mol.sub","markers","site","tumor"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
"CAL851","TNBCA","ERneg_HER2neg","Invasive Breast Carcinoma","Primary"
